timestamp,reqID,stepName,duration_ms
2025-07-18 14:24:04.755,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,SAVE_TO_MARIADB_DATABASE_END,5.42
2025-07-18 14:24:04.761,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,NOTIFY_SUCCESS_START,0.00
2025-07-18 14:24:04.766,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,NOTIFY_SUCCESS_END,5.24
2025-07-18 14:24:04.769,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,CELERY_LOCALIZE_TASK_SUCCESS,12376.42
2025-07-18 18:09:14.257,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 18:09:14.262,d0c1b0c8-d3f9-4df4-a27a-c1e541db3ee8,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 18:09:14.265,d0c1b0c8-d3f9-4df4-a27a-c1e541db3ee8,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-18 18:09:14.269,d0c1b0c8-d3f9-4df4-a27a-c1e541db3ee8,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 18:09:14.284,d0c1b0c8-d3f9-4df4-a27a-c1e541db3ee8,INSERT_JOB_TO_MARIADB_END,15.76
2025-07-18 18:09:14.351,d0c1b0c8-d3f9-4df4-a27a-c1e541db3ee8,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,86.28
2025-07-18 18:09:16.374,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,localize_task_START,0.00
2025-07-18 18:09:16.377,ed19cd18-83df-4ed7-bd84-801fbe6be505,UPDATE_JOB_STATUS_START,0.00
2025-07-18 18:09:16.390,ed19cd18-83df-4ed7-bd84-801fbe6be505,UPDATE_JOB_STATUS_END,12.89
2025-07-18 18:09:26.409,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-18 18:09:26.450,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,DOWNLOAD_CSV_FROM_MINIO_END,41.72
2025-07-18 18:09:26.453,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,CREATE_TEMP_FILES_START,0.00
2025-07-18 18:09:26.459,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,CREATE_TEMP_FILES_END,5.25
2025-07-18 18:09:26.469,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,RUN_LOCALIZATION_START,0.00
2025-07-18 18:09:28.570,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,RUN_LOCALIZATION_END,2100.77
2025-07-18 18:09:28.582,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,SAVE_TO_MARIADB_DATABASE_START,0.00
2025-07-18 18:09:28.592,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,SAVE_TO_MARIADB_DATABASE_END,9.35
2025-07-18 18:09:28.595,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,NOTIFY_SUCCESS_START,0.00
2025-07-18 18:09:28.600,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,NOTIFY_SUCCESS_END,5.26
2025-07-18 18:09:28.603,3edcd8b2-85e3-4906-90c0-87f4f69ebb36,CELERY_LOCALIZE_TASK_SUCCESS,12228.84
2025-07-19 15:16:22.703,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-19 15:16:22.706,9111adbf-a33b-4a99-b2b1-99e5d45b7736,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-19 15:16:22.709,9111adbf-a33b-4a99-b2b1-99e5d45b7736,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-19 15:16:22.712,9111adbf-a33b-4a99-b2b1-99e5d45b7736,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-19 15:16:22.728,9111adbf-a33b-4a99-b2b1-99e5d45b7736,INSERT_JOB_TO_MARIADB_END,15.47
2025-07-19 15:16:22.777,9111adbf-a33b-4a99-b2b1-99e5d45b7736,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,67.60
2025-07-19 15:16:24.797,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,localize_task_START,0.00
2025-07-19 15:16:24.800,e3af942d-dc3c-4c4f-859f-9855427bbf36,UPDATE_JOB_STATUS_START,0.00
2025-07-19 15:16:24.812,e3af942d-dc3c-4c4f-859f-9855427bbf36,UPDATE_JOB_STATUS_END,12.48
2025-07-19 15:16:34.830,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-19 15:16:34.869,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,DOWNLOAD_CSV_FROM_MINIO_END,39.24
2025-07-19 15:16:34.872,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,CREATE_TEMP_FILES_START,0.00
2025-07-19 15:16:34.877,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,CREATE_TEMP_FILES_END,4.54
2025-07-19 15:16:34.886,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,RUN_LOCALIZATION_START,0.00
2025-07-19 15:16:36.006,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,RUN_LOCALIZATION_END,1120.05
2025-07-19 15:16:36.045,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,SAVE_TO_MARIADB_DATABASE_START,0.00
2025-07-19 15:16:36.055,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,SAVE_TO_MARIADB_DATABASE_END,9.94
2025-07-19 15:16:36.061,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,NOTIFY_SUCCESS_START,0.00
2025-07-19 15:16:36.066,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,NOTIFY_SUCCESS_END,5.72
2025-07-19 15:16:36.070,80dab5e7-e26e-4b3c-81c1-3a67d3ca1451,CELERY_LOCALIZE_TASK_SUCCESS,11272.66
2025-07-19 16:01:59.629,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-19 16:01:59.636,fcac314b-06aa-44b6-803a-7c4c0d0a3448,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-19 16:01:59.640,fcac314b-06aa-44b6-803a-7c4c0d0a3448,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-19 16:01:59.643,fcac314b-06aa-44b6-803a-7c4c0d0a3448,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-19 16:01:59.658,fcac314b-06aa-44b6-803a-7c4c0d0a3448,INSERT_JOB_TO_MARIADB_END,15.03
2025-07-19 16:01:59.712,fcac314b-06aa-44b6-803a-7c4c0d0a3448,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,72.43
2025-07-19 16:02:01.730,c36a0733-e982-455e-b67b-2f27e3e8d5d1,localize_task_START,0.00
2025-07-19 16:02:01.732,4e574aaa-7ae1-4f26-979e-53cfff8f393c,UPDATE_JOB_STATUS_START,0.00
2025-07-19 16:02:01.744,4e574aaa-7ae1-4f26-979e-53cfff8f393c,UPDATE_JOB_STATUS_END,12.13
2025-07-19 16:02:11.761,c36a0733-e982-455e-b67b-2f27e3e8d5d1,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-19 16:02:11.902,c36a0733-e982-455e-b67b-2f27e3e8d5d1,DOWNLOAD_CSV_FROM_MINIO_END,140.84
2025-07-19 16:02:11.904,c36a0733-e982-455e-b67b-2f27e3e8d5d1,CREATE_TEMP_FILES_START,0.00
2025-07-19 16:02:11.908,c36a0733-e982-455e-b67b-2f27e3e8d5d1,CREATE_TEMP_FILES_END,4.61
2025-07-19 16:02:11.917,c36a0733-e982-455e-b67b-2f27e3e8d5d1,RUN_LOCALIZATION_START,0.00
2025-07-19 16:02:13.559,c36a0733-e982-455e-b67b-2f27e3e8d5d1,RUN_LOCALIZATION_END,1642.28
2025-07-19 16:02:13.585,c36a0733-e982-455e-b67b-2f27e3e8d5d1,SAVE_TO_MARIADB_DATABASE_START,0.00
2025-07-19 16:02:13.595,c36a0733-e982-455e-b67b-2f27e3e8d5d1,SAVE_TO_MARIADB_DATABASE_END,10.32
2025-07-19 16:02:13.597,c36a0733-e982-455e-b67b-2f27e3e8d5d1,NOTIFY_SUCCESS_START,0.00
2025-07-19 16:02:13.601,c36a0733-e982-455e-b67b-2f27e3e8d5d1,NOTIFY_SUCCESS_END,4.19
2025-07-19 16:02:13.603,c36a0733-e982-455e-b67b-2f27e3e8d5d1,CELERY_LOCALIZE_TASK_SUCCESS,11873.67
2025-07-19 17:33:58.119,fd574d04-ef71-44b0-88e8-5927025c0b10,RABBITMQ_CONSUMER_PROCESS_MESSAGE_START,0.00
2025-07-19 17:33:58.121,fd574d04-ef71-44b0-88e8-5927025c0b10,RABBITMQ_CONSUMER_MESSAGE_SUCCESS,0.01
2025-07-19 17:33:58.123,fd574d04-ef71-44b0-88e8-5927025c0b10,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-19 17:33:58.131,fd574d04-ef71-44b0-88e8-5927025c0b10,INSERT_JOB_TO_MARIADB_END,8.53
2025-07-19 17:33:58.177,fd574d04-ef71-44b0-88e8-5927025c0b10,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,56.10
2025-07-19 17:34:00.199,f7205b2c-a6d1-4ad1-b8cc-905ed563a5fd,localize_task_START,0.00
2025-07-19 17:34:00.201,95a92a4b-5a8c-4936-a0dc-b11f1b898fb2,UPDATE_JOB_STATUS_START,0.00
2025-07-19 17:34:00.214,95a92a4b-5a8c-4936-a0dc-b11f1b898fb2,UPDATE_JOB_STATUS_END,13.09
2025-07-19 17:34:10.242,f7205b2c-a6d1-4ad1-b8cc-905ed563a5fd,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-19 17:34:10.279,f7205b2c-a6d1-4ad1-b8cc-905ed563a5fd,DOWNLOAD_CSV_FROM_MINIO_END,36.74
2025-07-19 17:34:10.281,f7205b2c-a6d1-4ad1-b8cc-905ed563a5fd,CREATE_TEMP_FILES_START,0.00
